# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	27-Aug-2024
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2439
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	4.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
16.900	 -259.30	  1.084E-007	1.761E-004	    276.131
16.950	 -259.40	  1.072E-007	1.723E-004	    276.971
17.000	 -259.42	  1.070E-007	1.716E-004	    277.819
17.050	 -259.31	  1.082E-007	1.757E-004	    278.675
17.100	 -259.24	  1.092E-007	1.789E-004	    279.539
17.150	 -259.24	  1.092E-007	1.788E-004	    280.412
17.200	 -259.19	  1.098E-007	1.809E-004	    281.293
17.250	 -259.23	  1.092E-007	1.789E-004	    282.182
17.300	 -259.26	  1.089E-007	1.780E-004	    283.079
17.350	 -259.27	  1.088E-007	1.775E-004	    283.985
17.400	 -259.27	  1.088E-007	1.774E-004	    284.899
17.450	 -259.25	  1.090E-007	1.782E-004	    285.822
17.500	 -259.31	  1.083E-007	1.760E-004	    286.754
17.550	 -259.43	  1.068E-007	1.711E-004	    287.695
17.600	 -259.62	  1.045E-007	1.637E-004	    288.644
17.650	 -259.77	  1.027E-007	1.583E-004	    289.602
17.700	 -259.75	  1.029E-007	1.589E-004	    290.569
17.750	 -259.54	  1.054E-007	1.667E-004	    291.545
17.800	 -259.35	  1.078E-007	1.742E-004	    292.530
17.850	 -259.35	  1.077E-007	1.740E-004	    293.525
17.900	 -259.45	  1.065E-007	1.701E-004	    294.528
17.950	 -259.42	  1.069E-007	1.714E-004	    295.541
18.000	 -259.51	  1.058E-007	1.681E-004	    296.563
18.050	 -259.44	  1.067E-007	1.706E-004	    297.596
18.100	 -259.57	  1.051E-007	1.656E-004	    298.638
18.150	 -259.75	  1.030E-007	1.590E-004	    299.689
18.200	 -259.81	  1.022E-007	1.567E-004	    300.751
18.250	 -259.86	  1.016E-007	1.548E-004	    301.822
18.300	 -260.12	  9.862E-008	1.459E-004	    302.904
18.350	 -260.27	  9.694E-008	1.410E-004	    303.995
18.400	 -260.07	  9.923E-008	1.477E-004	    305.097
18.450	 -259.92	  1.009E-007	1.528E-004	    306.208
18.500	 -259.94	  1.006E-007	1.519E-004	    307.330
18.550	 -260.02	  9.979E-008	1.494E-004	    308.462
18.600	 -259.96	  1.005E-007	1.515E-004	    309.604
18.650	 -259.90	  1.012E-007	1.535E-004	    310.757
18.700	 -259.88	  1.014E-007	1.543E-004	    311.920
18.750	 -259.82	  1.021E-007	1.563E-004	    313.093
18.800	 -259.98	  1.002E-007	1.505E-004	    314.278
18.850	 -260.13	  9.854E-008	1.456E-004	    315.473
18.900	 -260.25	  9.714E-008	1.416E-004	    316.679
18.950	 -260.23	  9.734E-008	1.421E-004	    317.896
19.000	 -260.20	  9.773E-008	1.433E-004	    319.125
19.050	 -260.05	  9.941E-008	1.482E-004	    320.365
19.100	 -260.02	  9.982E-008	1.494E-004	    321.616
19.150	 -260.17	  9.805E-008	1.442E-004	    322.879
19.200	 -260.10	  9.891E-008	1.467E-004	    324.152
19.250	 -260.07	  9.919E-008	1.476E-004	    325.438
19.300	 -260.18	  9.791E-008	1.438E-004	    326.735
