Measurement number,Cluster number,Indices number,X-coordinate [mm],Y-coordinate [mm],Z-coordinate [mm],Row number,Column number,Slice number
10348,1,10348,-11,25,19,26,8,16
10349,1,10349,-9,-25,19,1,9,16
10350,1,10350,-9,-23,19,2,9,16
10351,1,10351,-9,-21,19,3,9,16
10352,1,10352,-9,-19,19,4,9,16
10353,1,10353,-9,-17,19,5,9,16
10354,1,10354,-9,-15,19,6,9,16
10355,1,10355,-9,-13,19,7,9,16
10356,1,10356,-9,-11,19,8,9,16
10357,1,10357,-9,-9,19,9,9,16
10358,1,10358,-9,-7,19,10,9,16
10359,1,10359,-9,-5,19,11,9,16
10360,1,10360,-9,-3,19,12,9,16
10361,1,10361,-9,-1,19,13,9,16
10362,1,10362,-9,1,19,14,9,16
10363,1,10363,-9,3,19,15,9,16
10364,1,10364,-9,5,19,16,9,16
10365,1,10365,-9,7,19,17,9,16
10366,1,10366,-9,9,19,18,9,16
10367,1,10367,-9,11,19,19,9,16
10368,1,10368,-9,13,19,20,9,16
10369,1,10369,-9,15,19,21,9,16
10370,1,10370,-9,17,19,22,9,16
10371,1,10371,-9,19,19,23,9,16
10372,1,10372,-9,21,19,24,9,16
10373,1,10373,-9,23,19,25,9,16
10374,1,10374,-9,25,19,26,9,16
10375,1,10375,-7,-25,19,1,10,16
10376,1,10376,-7,-23,19,2,10,16
10377,1,10377,-7,-21,19,3,10,16
10378,1,10378,-7,-19,19,4,10,16
10379,1,10379,-7,-17,19,5,10,16
10380,1,10380,-7,-15,19,6,10,16
10381,1,10381,-7,-13,19,7,10,16
10382,1,10382,-7,-11,19,8,10,16
10383,1,10383,-7,-9,19,9,10,16
10384,1,10384,-7,-7,19,10,10,16
10385,1,10385,-7,-5,19,11,10,16
10386,1,10386,-7,-3,19,12,10,16
10387,1,10387,-7,-1,19,13,10,16
10388,1,10388,-7,1,19,14,10,16
10389,1,10389,-7,3,19,15,10,16
10390,1,10390,-7,5,19,16,10,16
10391,1,10391,-7,7,19,17,10,16
10392,1,10392,-7,9,19,18,10,16
10393,1,10393,-7,11,19,19,10,16
10394,1,10394,-7,13,19,20,10,16
10395,1,10395,-7,15,19,21,10,16
10396,1,10396,-7,17,19,22,10,16
10397,1,10397,-7,19,19,23,10,16
10398,1,10398,-7,21,19,24,10,16
10399,1,10399,-7,23,19,25,10,16
10400,1,10400,-7,25,19,26,10,16
10401,1,10401,-5,-25,19,1,11,16
10402,1,10402,-5,-23,19,2,11,16
10403,1,10403,-5,-21,19,3,11,16
10404,1,10404,-5,-19,19,4,11,16
10405,1,10405,-5,-17,19,5,11,16
10406,1,10406,-5,-15,19,6,11,16
10407,1,10407,-5,-13,19,7,11,16
10408,1,10408,-5,-11,19,8,11,16
10409,1,10409,-5,-9,19,9,11,16
10410,1,10410,-5,-7,19,10,11,16
10411,1,10411,-5,-5,19,11,11,16
10412,1,10412,-5,-3,19,12,11,16
10413,1,10413,-5,-1,19,13,11,16
10414,1,10414,-5,1,19,14,11,16
10415,1,10415,-5,3,19,15,11,16
10416,1,10416,-5,5,19,16,11,16
10417,1,10417,-5,7,19,17,11,16
10418,1,10418,-5,9,19,18,11,16
10419,1,10419,-5,11,19,19,11,16
10420,1,10420,-5,13,19,20,11,16
10421,1,10421,-5,15,19,21,11,16
10422,1,10422,-5,17,19,22,11,16
10423,1,10423,-5,19,19,23,11,16
10424,1,10424,-5,21,19,24,11,16
10425,1,10425,-5,23,19,25,11,16
10426,1,10426,-5,25,19,26,11,16
10427,1,10427,-3,-25,19,1,12,16
10428,1,10428,-3,-23,19,2,12,16
10429,1,10429,-3,-21,19,3,12,16
10430,1,10430,-3,-19,19,4,12,16
10431,1,10431,-3,-17,19,5,12,16
10432,1,10432,-3,-15,19,6,12,16
10433,1,10433,-3,-13,19,7,12,16
10434,1,10434,-3,-11,19,8,12,16
10435,1,10435,-3,-9,19,9,12,16
10436,1,10436,-3,-7,19,10,12,16
10437,1,10437,-3,-5,19,11,12,16
10438,1,10438,-3,-3,19,12,12,16
10439,1,10439,-3,-1,19,13,12,16
10440,1,10440,-3,1,19,14,12,16
10441,1,10441,-3,3,19,15,12,16
10442,1,10442,-3,5,19,16,12,16
10443,1,10443,-3,7,19,17,12,16
10444,1,10444,-3,9,19,18,12,16
10445,1,10445,-3,11,19,19,12,16
10446,1,10446,-3,13,19,20,12,16
10447,1,10447,-3,15,19,21,12,16
10448,1,10448,-3,17,19,22,12,16
10449,1,10449,-3,19,19,23,12,16
10450,1,10450,-3,21,19,24,12,16
10451,1,10451,-3,23,19,25,12,16
10452,1,10452,-3,25,19,26,12,16
10453,1,10453,-1,-25,19,1,13,16
10454,1,10454,-1,-23,19,2,13,16
10455,1,10455,-1,-21,19,3,13,16
10456,1,10456,-1,-19,19,4,13,16
10457,1,10457,-1,-17,19,5,13,16
10458,1,10458,-1,-15,19,6,13,16
10459,1,10459,-1,-13,19,7,13,16
10460,1,10460,-1,-11,19,8,13,16
10461,1,10461,-1,-9,19,9,13,16
10462,1,10462,-1,-7,19,10,13,16
10463,1,10463,-1,-5,19,11,13,16
10464,1,10464,-1,-3,19,12,13,16
10465,1,10465,-1,-1,19,13,13,16
10466,1,10466,-1,1,19,14,13,16
10467,1,10467,-1,3,19,15,13,16
10468,1,10468,-1,5,19,16,13,16
10469,1,10469,-1,7,19,17,13,16
10470,1,10470,-1,9,19,18,13,16
10471,1,10471,-1,11,19,19,13,16
10472,1,10472,-1,13,19,20,13,16
10473,1,10473,-1,15,19,21,13,16
10474,1,10474,-1,17,19,22,13,16
10475,1,10475,-1,19,19,23,13,16
10476,1,10476,-1,21,19,24,13,16
10477,1,10477,-1,23,19,25,13,16
10478,1,10478,-1,25,19,26,13,16
10479,1,10479,1,-25,19,1,14,16
10480,1,10480,1,-23,19,2,14,16
10481,1,10481,1,-21,19,3,14,16
10482,1,10482,1,-19,19,4,14,16
10483,1,10483,1,-17,19,5,14,16
10484,1,10484,1,-15,19,6,14,16
10485,1,10485,1,-13,19,7,14,16
10486,1,10486,1,-11,19,8,14,16
10487,1,10487,1,-9,19,9,14,16
10488,1,10488,1,-7,19,10,14,16
10489,1,10489,1,-5,19,11,14,16
10490,1,10490,1,-3,19,12,14,16
10491,1,10491,1,-1,19,13,14,16
10492,1,10492,1,1,19,14,14,16
10493,1,10493,1,3,19,15,14,16
10494,1,10494,1,5,19,16,14,16
10495,1,10495,1,7,19,17,14,16
10496,1,10496,1,9,19,18,14,16
10497,1,10497,1,11,19,19,14,16
10498,1,10498,1,13,19,20,14,16
10499,1,10499,1,15,19,21,14,16
10500,1,10500,1,17,19,22,14,16
10501,1,10501,1,19,19,23,14,16
10502,1,10502,1,21,19,24,14,16
10503,1,10503,1,23,19,25,14,16
10504,1,10504,1,25,19,26,14,16
10505,1,10505,3,-25,19,1,15,16
10506,1,10506,3,-23,19,2,15,16
10507,1,10507,3,-21,19,3,15,16
10508,1,10508,3,-19,19,4,15,16
10509,1,10509,3,-17,19,5,15,16
10510,1,10510,3,-15,19,6,15,16
10511,1,10511,3,-13,19,7,15,16
10512,1,10512,3,-11,19,8,15,16
10513,1,10513,3,-9,19,9,15,16
10514,1,10514,3,-7,19,10,15,16
10515,1,10515,3,-5,19,11,15,16
10516,1,10516,3,-3,19,12,15,16
10517,1,10517,3,-1,19,13,15,16
10518,1,10518,3,1,19,14,15,16
10519,1,10519,3,3,19,15,15,16
10520,1,10520,3,5,19,16,15,16
10521,1,10521,3,7,19,17,15,16
10522,1,10522,3,9,19,18,15,16
10523,1,10523,3,11,19,19,15,16
10524,1,10524,3,13,19,20,15,16
10525,1,10525,3,15,19,21,15,16
10526,1,10526,3,17,19,22,15,16
10527,1,10527,3,19,19,23,15,16
10528,1,10528,3,21,19,24,15,16
10529,1,10529,3,23,19,25,15,16
10530,1,10530,3,25,19,26,15,16
10531,1,10531,5,-25,19,1,16,16
10532,1,10532,5,-23,19,2,16,16
10533,1,10533,5,-21,19,3,16,16
10534,1,10534,5,-19,19,4,16,16
10535,1,10535,5,-17,19,5,16,16
10536,1,10536,5,-15,19,6,16,16
10537,1,10537,5,-13,19,7,16,16
10538,1,10538,5,-11,19,8,16,16
10539,1,10539,5,-9,19,9,16,16
10540,1,10540,5,-7,19,10,16,16
10541,1,10541,5,-5,19,11,16,16
10542,1,10542,5,-3,19,12,16,16
10543,1,10543,5,-1,19,13,16,16
10544,1,10544,5,1,19,14,16,16
10545,1,10545,5,3,19,15,16,16
10546,1,10546,5,5,19,16,16,16
10547,1,10547,5,7,19,17,16,16
10548,1,10548,5,9,19,18,16,16
10549,1,10549,5,11,19,19,16,16
10550,1,10550,5,13,19,20,16,16
10551,1,10551,5,15,19,21,16,16
10552,1,10552,5,17,19,22,16,16
10553,1,10553,5,19,19,23,16,16
10554,1,10554,5,21,19,24,16,16
10555,1,10555,5,23,19,25,16,16
10556,1,10556,5,25,19,26,16,16
10557,1,10557,7,-25,19,1,17,16
10558,1,10558,7,-23,19,2,17,16
10559,1,10559,7,-21,19,3,17,16
10560,1,10560,7,-19,19,4,17,16
10561,1,10561,7,-17,19,5,17,16
10562,1,10562,7,-15,19,6,17,16
10563,1,10563,7,-13,19,7,17,16
10564,1,10564,7,-11,19,8,17,16
10565,1,10565,7,-9,19,9,17,16
10566,1,10566,7,-7,19,10,17,16
10567,1,10567,7,-5,19,11,17,16
10568,1,10568,7,-3,19,12,17,16
10569,1,10569,7,-1,19,13,17,16
10570,1,10570,7,1,19,14,17,16
10571,1,10571,7,3,19,15,17,16
10572,1,10572,7,5,19,16,17,16
10573,1,10573,7,7,19,17,17,16
10574,1,10574,7,9,19,18,17,16
10575,1,10575,7,11,19,19,17,16
10576,1,10576,7,13,19,20,17,16
10577,1,10577,7,15,19,21,17,16
10578,1,10578,7,17,19,22,17,16
10579,1,10579,7,19,19,23,17,16
10580,1,10580,7,21,19,24,17,16
10581,1,10581,7,23,19,25,17,16
10582,1,10582,7,25,19,26,17,16
10583,1,10583,9,-25,19,1,18,16
10584,1,10584,9,-23,19,2,18,16
10585,1,10585,9,-21,19,3,18,16
10586,1,10586,9,-19,19,4,18,16
10587,1,10587,9,-17,19,5,18,16
10588,1,10588,9,-15,19,6,18,16
10589,1,10589,9,-13,19,7,18,16
10590,1,10590,9,-11,19,8,18,16
10591,1,10591,9,-9,19,9,18,16
10592,1,10592,9,-7,19,10,18,16
10593,1,10593,9,-5,19,11,18,16
10594,1,10594,9,-3,19,12,18,16
10595,1,10595,9,-1,19,13,18,16
10596,1,10596,9,1,19,14,18,16
10597,1,10597,9,3,19,15,18,16
10598,1,10598,9,5,19,16,18,16
10599,1,10599,9,7,19,17,18,16
10600,1,10600,9,9,19,18,18,16
10601,1,10601,9,11,19,19,18,16
10602,1,10602,9,13,19,20,18,16
10603,1,10603,9,15,19,21,18,16
10604,1,10604,9,17,19,22,18,16
10605,1,10605,9,19,19,23,18,16
10606,1,10606,9,21,19,24,18,16
10607,1,10607,9,23,19,25,18,16
10608,1,10608,9,25,19,26,18,16
10609,1,10609,11,-25,19,1,19,16
10610,1,10610,11,-23,19,2,19,16
10611,1,10611,11,-21,19,3,19,16
10612,1,10612,11,-19,19,4,19,16
10613,1,10613,11,-17,19,5,19,16
10614,1,10614,11,-15,19,6,19,16
10615,1,10615,11,-13,19,7,19,16
10616,1,10616,11,-11,19,8,19,16
10617,1,10617,11,-9,19,9,19,16
10618,1,10618,11,-7,19,10,19,16
10619,1,10619,11,-5,19,11,19,16
10620,1,10620,11,-3,19,12,19,16
10621,1,10621,11,-1,19,13,19,16
10622,1,10622,11,1,19,14,19,16
10623,1,10623,11,3,19,15,19,16
10624,1,10624,11,5,19,16,19,16
10625,1,10625,11,7,19,17,19,16
10626,1,10626,11,9,19,18,19,16
10627,1,10627,11,11,19,19,19,16
10628,1,10628,11,13,19,20,19,16
10629,1,10629,11,15,19,21,19,16
10630,1,10630,11,17,19,22,19,16
10631,1,10631,11,19,19,23,19,16
10632,1,10632,11,21,19,24,19,16
10633,1,10633,11,23,19,25,19,16
10634,1,10634,11,25,19,26,19,16
10635,1,10635,13,-25,19,1,20,16
10636,1,10636,13,-23,19,2,20,16
10637,1,10637,13,-21,19,3,20,16
10638,1,10638,13,-19,19,4,20,16
10639,1,10639,13,-17,19,5,20,16
10640,1,10640,13,-15,19,6,20,16
10641,1,10641,13,-13,19,7,20,16
10642,1,10642,13,-11,19,8,20,16
10643,1,10643,13,-9,19,9,20,16
10644,1,10644,13,-7,19,10,20,16
10645,1,10645,13,-5,19,11,20,16
10646,1,10646,13,-3,19,12,20,16
10647,1,10647,13,-1,19,13,20,16
10648,1,10648,13,1,19,14,20,16
10649,1,10649,13,3,19,15,20,16
10650,1,10650,13,5,19,16,20,16
10651,1,10651,13,7,19,17,20,16
10652,1,10652,13,9,19,18,20,16
10653,1,10653,13,11,19,19,20,16
10654,1,10654,13,13,19,20,20,16
10655,1,10655,13,15,19,21,20,16
10656,1,10656,13,17,19,22,20,16
10657,1,10657,13,19,19,23,20,16
10658,1,10658,13,21,19,24,20,16
10659,1,10659,13,23,19,25,20,16
10660,1,10660,13,25,19,26,20,16
10661,1,10661,15,-25,19,1,21,16
10662,1,10662,15,-23,19,2,21,16
10663,1,10663,15,-21,19,3,21,16
10664,1,10664,15,-19,19,4,21,16
10665,1,10665,15,-17,19,5,21,16
10666,1,10666,15,-15,19,6,21,16
10667,1,10667,15,-13,19,7,21,16
10668,1,10668,15,-11,19,8,21,16
10669,1,10669,15,-9,19,9,21,16
10670,1,10670,15,-7,19,10,21,16
10671,1,10671,15,-5,19,11,21,16
10672,1,10672,15,-3,19,12,21,16
10673,1,10673,15,-1,19,13,21,16
10674,1,10674,15,1,19,14,21,16
10675,1,10675,15,3,19,15,21,16
10676,1,10676,15,5,19,16,21,16
10677,1,10677,15,7,19,17,21,16
10678,1,10678,15,9,19,18,21,16
10679,1,10679,15,11,19,19,21,16
10680,1,10680,15,13,19,20,21,16
10681,1,10681,15,15,19,21,21,16
10682,1,10682,15,17,19,22,21,16
10683,1,10683,15,19,19,23,21,16
10684,1,10684,15,21,19,24,21,16
10685,1,10685,15,23,19,25,21,16
10686,1,10686,15,25,19,26,21,16
10687,1,10687,17,-25,19,1,22,16
10688,1,10688,17,-23,19,2,22,16
10689,1,10689,17,-21,19,3,22,16
10690,1,10690,17,-19,19,4,22,16
10691,1,10691,17,-17,19,5,22,16
10692,1,10692,17,-15,19,6,22,16
10693,1,10693,17,-13,19,7,22,16
10694,1,10694,17,-11,19,8,22,16
10695,1,10695,17,-9,19,9,22,16
10696,1,10696,17,-7,19,10,22,16
10697,1,10697,17,-5,19,11,22,16
10698,1,10698,17,-3,19,12,22,16
10699,1,10699,17,-1,19,13,22,16
10700,1,10700,17,1,19,14,22,16
10701,1,10701,17,3,19,15,22,16
10702,1,10702,17,5,19,16,22,16
10703,1,10703,17,7,19,17,22,16
10704,1,10704,17,9,19,18,22,16
10705,1,10705,17,11,19,19,22,16
10706,1,10706,17,13,19,20,22,16
10707,1,10707,17,15,19,21,22,16
10708,1,10708,17,17,19,22,22,16
10709,1,10709,17,19,19,23,22,16
10710,1,10710,17,21,19,24,22,16
10711,1,10711,17,23,19,25,22,16
10712,1,10712,17,25,19,26,22,16
10713,1,10713,19,-25,19,1,23,16
10714,1,10714,19,-23,19,2,23,16
10715,1,10715,19,-21,19,3,23,16
10716,1,10716,19,-19,19,4,23,16
10717,1,10717,19,-17,19,5,23,16
10718,1,10718,19,-15,19,6,23,16
10719,1,10719,19,-13,19,7,23,16
10720,1,10720,19,-11,19,8,23,16
10721,1,10721,19,-9,19,9,23,16
10722,1,10722,19,-7,19,10,23,16
10723,1,10723,19,-5,19,11,23,16
10724,1,10724,19,-3,19,12,23,16
10725,1,10725,19,-1,19,13,23,16
10726,1,10726,19,1,19,14,23,16
10727,1,10727,19,3,19,15,23,16
10728,1,10728,19,5,19,16,23,16
10729,1,10729,19,7,19,17,23,16
10730,1,10730,19,9,19,18,23,16
10731,1,10731,19,11,19,19,23,16
10732,1,10732,19,13,19,20,23,16
10733,1,10733,19,15,19,21,23,16
10734,1,10734,19,17,19,22,23,16
10735,1,10735,19,19,19,23,23,16
10736,1,10736,19,21,19,24,23,16
10737,1,10737,19,23,19,25,23,16
10738,1,10738,19,25,19,26,23,16
10739,1,10739,21,-25,19,1,24,16
10740,1,10740,21,-23,19,2,24,16
10741,1,10741,21,-21,19,3,24,16
10742,1,10742,21,-19,19,4,24,16
10743,1,10743,21,-17,19,5,24,16
10744,1,10744,21,-15,19,6,24,16
10745,1,10745,21,-13,19,7,24,16
10746,1,10746,21,-11,19,8,24,16
10747,1,10747,21,-9,19,9,24,16
10748,1,10748,21,-7,19,10,24,16
10749,1,10749,21,-5,19,11,24,16
10750,1,10750,21,-3,19,12,24,16
10751,1,10751,21,-1,19,13,24,16
10752,1,10752,21,1,19,14,24,16
10753,1,10753,21,3,19,15,24,16
10754,1,10754,21,5,19,16,24,16
10755,1,10755,21,7,19,17,24,16
10756,1,10756,21,9,19,18,24,16
10757,1,10757,21,11,19,19,24,16
10758,1,10758,21,13,19,20,24,16
10759,1,10759,21,15,19,21,24,16
10760,1,10760,21,17,19,22,24,16
10761,1,10761,21,19,19,23,24,16
10762,1,10762,21,21,19,24,24,16
10763,1,10763,21,23,19,25,24,16
10764,1,10764,21,25,19,26,24,16
10765,1,10765,23,-25,19,1,25,16
10766,1,10766,23,-23,19,2,25,16
10767,1,10767,23,-21,19,3,25,16
10768,1,10768,23,-19,19,4,25,16
10769,1,10769,23,-17,19,5,25,16
10770,1,10770,23,-15,19,6,25,16
10771,1,10771,23,-13,19,7,25,16
10772,1,10772,23,-11,19,8,25,16
10773,1,10773,23,-9,19,9,25,16
10774,1,10774,23,-7,19,10,25,16
10775,1,10775,23,-5,19,11,25,16
10776,1,10776,23,-3,19,12,25,16
10777,1,10777,23,-1,19,13,25,16
10778,1,10778,23,1,19,14,25,16
10779,1,10779,23,3,19,15,25,16
10780,1,10780,23,5,19,16,25,16
10781,1,10781,23,7,19,17,25,16
10782,1,10782,23,9,19,18,25,16
10783,1,10783,23,11,19,19,25,16
10784,1,10784,23,13,19,20,25,16
10785,1,10785,23,15,19,21,25,16
10786,1,10786,23,17,19,22,25,16
10787,1,10787,23,19,19,23,25,16
10788,1,10788,23,21,19,24,25,16
10789,1,10789,23,23,19,25,25,16
10790,1,10790,23,25,19,26,25,16
10791,1,10791,25,-25,19,1,26,16
10792,1,10792,25,-23,19,2,26,16
10793,1,10793,25,-21,19,3,26,16
10794,1,10794,25,-19,19,4,26,16
10795,1,10795,25,-17,19,5,26,16
10796,1,10796,25,-15,19,6,26,16
10797,1,10797,25,-13,19,7,26,16
10798,1,10798,25,-11,19,8,26,16
10799,1,10799,25,-9,19,9,26,16
10800,1,10800,25,-7,19,10,26,16
10801,1,10801,25,-5,19,11,26,16
10802,1,10802,25,-3,19,12,26,16
10803,1,10803,25,-1,19,13,26,16
10804,1,10804,25,1,19,14,26,16
10805,1,10805,25,3,19,15,26,16
10806,1,10806,25,5,19,16,26,16
10807,1,10807,25,7,19,17,26,16
10808,1,10808,25,9,19,18,26,16
10809,1,10809,25,11,19,19,26,16
10810,1,10810,25,13,19,20,26,16
10811,1,10811,25,15,19,21,26,16
10812,1,10812,25,17,19,22,26,16
10813,1,10813,25,19,19,23,26,16
10814,1,10814,25,21,19,24,26,16
10815,1,10815,25,23,19,25,26,16
10816,1,10816,25,25,19,26,26,16
10817,1,10817,-25,-25,19.5,1,1,17
10818,1,10818,-25,-23,19.5,2,1,17
10819,1,10819,-25,-21,19.5,3,1,17
10820,1,10820,-25,-19,19.5,4,1,17
10821,1,10821,-25,-17,19.5,5,1,17
10822,1,10822,-25,-15,19.5,6,1,17
10823,1,10823,-25,-13,19.5,7,1,17
10824,1,10824,-25,-11,19.5,8,1,17
10825,1,10825,-25,-9,19.5,9,1,17
10826,1,10826,-25,-7,19.5,10,1,17
10827,1,10827,-25,-5,19.5,11,1,17
10828,1,10828,-25,-3,19.5,12,1,17
10829,1,10829,-25,-1,19.5,13,1,17
10830,1,10830,-25,1,19.5,14,1,17
10831,1,10831,-25,3,19.5,15,1,17
10832,1,10832,-25,5,19.5,16,1,17
10833,1,10833,-25,7,19.5,17,1,17
10834,1,10834,-25,9,19.5,18,1,17
10835,1,10835,-25,11,19.5,19,1,17
10836,1,10836,-25,13,19.5,20,1,17
10837,1,10837,-25,15,19.5,21,1,17
10838,1,10838,-25,17,19.5,22,1,17
10839,1,10839,-25,19,19.5,23,1,17
10840,1,10840,-25,21,19.5,24,1,17
10841,1,10841,-25,23,19.5,25,1,17
10842,1,10842,-25,25,19.5,26,1,17
10843,1,10843,-23,-25,19.5,1,2,17
10844,1,10844,-23,-23,19.5,2,2,17
10845,1,10845,-23,-21,19.5,3,2,17
10846,1,10846,-23,-19,19.5,4,2,17
10847,1,10847,-23,-17,19.5,5,2,17
10848,1,10848,-23,-15,19.5,6,2,17
10849,1,10849,-23,-13,19.5,7,2,17
10850,1,10850,-23,-11,19.5,8,2,17
10851,1,10851,-23,-9,19.5,9,2,17
10852,1,10852,-23,-7,19.5,10,2,17
10853,1,10853,-23,-5,19.5,11,2,17
10854,1,10854,-23,-3,19.5,12,2,17
10855,1,10855,-23,-1,19.5,13,2,17
10856,1,10856,-23,1,19.5,14,2,17
10857,1,10857,-23,3,19.5,15,2,17
10858,1,10858,-23,5,19.5,16,2,17
10859,1,10859,-23,7,19.5,17,2,17
10860,1,10860,-23,9,19.5,18,2,17
10861,1,10861,-23,11,19.5,19,2,17
10862,1,10862,-23,13,19.5,20,2,17
10863,1,10863,-23,15,19.5,21,2,17
10864,1,10864,-23,17,19.5,22,2,17
10865,1,10865,-23,19,19.5,23,2,17
10866,1,10866,-23,21,19.5,24,2,17
10867,1,10867,-23,23,19.5,25,2,17
10868,1,10868,-23,25,19.5,26,2,17
10869,1,10869,-21,-25,19.5,1,3,17
10870,1,10870,-21,-23,19.5,2,3,17
10871,1,10871,-21,-21,19.5,3,3,17
10872,1,10872,-21,-19,19.5,4,3,17
10873,1,10873,-21,-17,19.5,5,3,17
10874,1,10874,-21,-15,19.5,6,3,17
10875,1,10875,-21,-13,19.5,7,3,17
10876,1,10876,-21,-11,19.5,8,3,17
10877,1,10877,-21,-9,19.5,9,3,17
10878,1,10878,-21,-7,19.5,10,3,17
10879,1,10879,-21,-5,19.5,11,3,17
10880,1,10880,-21,-3,19.5,12,3,17
10881,1,10881,-21,-1,19.5,13,3,17
10882,1,10882,-21,1,19.5,14,3,17
10883,1,10883,-21,3,19.5,15,3,17
10884,1,10884,-21,5,19.5,16,3,17
10885,1,10885,-21,7,19.5,17,3,17
10886,1,10886,-21,9,19.5,18,3,17
10887,1,10887,-21,11,19.5,19,3,17
10888,1,10888,-21,13,19.5,20,3,17
10889,1,10889,-21,15,19.5,21,3,17
10890,1,10890,-21,17,19.5,22,3,17
10891,1,10891,-21,19,19.5,23,3,17
10892,1,10892,-21,21,19.5,24,3,17
10893,1,10893,-21,23,19.5,25,3,17
10894,1,10894,-21,25,19.5,26,3,17
10895,1,10895,-19,-25,19.5,1,4,17
10896,1,10896,-19,-23,19.5,2,4,17
10897,1,10897,-19,-21,19.5,3,4,17
10898,1,10898,-19,-19,19.5,4,4,17
10899,1,10899,-19,-17,19.5,5,4,17
10900,1,10900,-19,-15,19.5,6,4,17
10901,1,10901,-19,-13,19.5,7,4,17
10902,1,10902,-19,-11,19.5,8,4,17
10903,1,10903,-19,-9,19.5,9,4,17
10904,1,10904,-19,-7,19.5,10,4,17
10905,1,10905,-19,-5,19.5,11,4,17
10906,1,10906,-19,-3,19.5,12,4,17
10907,1,10907,-19,-1,19.5,13,4,17
10908,1,10908,-19,1,19.5,14,4,17
10909,1,10909,-19,3,19.5,15,4,17
10910,1,10910,-19,5,19.5,16,4,17
10911,1,10911,-19,7,19.5,17,4,17
10912,1,10912,-19,9,19.5,18,4,17
10913,1,10913,-19,11,19.5,19,4,17
10914,1,10914,-19,13,19.5,20,4,17
10915,1,10915,-19,15,19.5,21,4,17
10916,1,10916,-19,17,19.5,22,4,17
10917,1,10917,-19,19,19.5,23,4,17
10918,1,10918,-19,21,19.5,24,4,17
10919,1,10919,-19,23,19.5,25,4,17
10920,1,10920,-19,25,19.5,26,4,17
10921,1,10921,-17,-25,19.5,1,5,17
10922,1,10922,-17,-23,19.5,2,5,17
10923,1,10923,-17,-21,19.5,3,5,17
10924,1,10924,-17,-19,19.5,4,5,17
10925,1,10925,-17,-17,19.5,5,5,17
10926,1,10926,-17,-15,19.5,6,5,17
10927,1,10927,-17,-13,19.5,7,5,17
10928,1,10928,-17,-11,19.5,8,5,17
10929,1,10929,-17,-9,19.5,9,5,17
10930,1,10930,-17,-7,19.5,10,5,17
10931,1,10931,-17,-5,19.5,11,5,17
10932,1,10932,-17,-3,19.5,12,5,17
10933,1,10933,-17,-1,19.5,13,5,17
10934,1,10934,-17,1,19.5,14,5,17
10935,1,10935,-17,3,19.5,15,5,17
10936,1,10936,-17,5,19.5,16,5,17
10937,1,10937,-17,7,19.5,17,5,17
10938,1,10938,-17,9,19.5,18,5,17
10939,1,10939,-17,11,19.5,19,5,17
10940,1,10940,-17,13,19.5,20,5,17
10941,1,10941,-17,15,19.5,21,5,17
10942,1,10942,-17,17,19.5,22,5,17
10943,1,10943,-17,19,19.5,23,5,17
10944,1,10944,-17,21,19.5,24,5,17
10945,1,10945,-17,23,19.5,25,5,17
10946,1,10946,-17,25,19.5,26,5,17
10947,1,10947,-15,-25,19.5,1,6,17
10948,1,10948,-15,-23,19.5,2,6,17
10949,1,10949,-15,-21,19.5,3,6,17
10950,1,10950,-15,-19,19.5,4,6,17
10951,1,10951,-15,-17,19.5,5,6,17
10952,1,10952,-15,-15,19.5,6,6,17
10953,1,10953,-15,-13,19.5,7,6,17
10954,1,10954,-15,-11,19.5,8,6,17
10955,1,10955,-15,-9,19.5,9,6,17
10956,1,10956,-15,-7,19.5,10,6,17
10957,1,10957,-15,-5,19.5,11,6,17
10958,1,10958,-15,-3,19.5,12,6,17
10959,1,10959,-15,-1,19.5,13,6,17
10960,1,10960,-15,1,19.5,14,6,17
10961,1,10961,-15,3,19.5,15,6,17
10962,1,10962,-15,5,19.5,16,6,17
10963,1,10963,-15,7,19.5,17,6,17
10964,1,10964,-15,9,19.5,18,6,17
10965,1,10965,-15,11,19.5,19,6,17
10966,1,10966,-15,13,19.5,20,6,17
10967,1,10967,-15,15,19.5,21,6,17
10968,1,10968,-15,17,19.5,22,6,17
10969,1,10969,-15,19,19.5,23,6,17
10970,1,10970,-15,21,19.5,24,6,17
10971,1,10971,-15,23,19.5,25,6,17
10972,1,10972,-15,25,19.5,26,6,17
10973,1,10973,-13,-25,19.5,1,7,17
10974,1,10974,-13,-23,19.5,2,7,17
10975,1,10975,-13,-21,19.5,3,7,17
10976,1,10976,-13,-19,19.5,4,7,17
10977,1,10977,-13,-17,19.5,5,7,17
10978,1,10978,-13,-15,19.5,6,7,17
10979,1,10979,-13,-13,19.5,7,7,17
10980,1,10980,-13,-11,19.5,8,7,17
10981,1,10981,-13,-9,19.5,9,7,17
10982,1,10982,-13,-7,19.5,10,7,17
10983,1,10983,-13,-5,19.5,11,7,17
10984,1,10984,-13,-3,19.5,12,7,17
10985,1,10985,-13,-1,19.5,13,7,17
10986,1,10986,-13,1,19.5,14,7,17
10987,1,10987,-13,3,19.5,15,7,17
10988,1,10988,-13,5,19.5,16,7,17
10989,1,10989,-13,7,19.5,17,7,17
10990,1,10990,-13,9,19.5,18,7,17
10991,1,10991,-13,11,19.5,19,7,17
10992,1,10992,-13,13,19.5,20,7,17
10993,1,10993,-13,15,19.5,21,7,17
10994,1,10994,-13,17,19.5,22,7,17
